time,a_c,a_h,a_l,a_o,b_c,b_h,b_l,b_o,complete,volume
2019-10-23T16:00:00.000000000Z,1.11200,1.11210,1.11182,1.11182,1.11187,1.11197,1.11169,1.11169,True,107
2019-10-23T16:15:00.000000000Z,1.11178,1.11202,1.11162,1.11196,1.11168,1.11191,1.11150,1.11186,True,74
2019-10-23T16:30:00.000000000Z,1.11214,1.11217,1.11182,1.11182,1.11202,1.11204,1.11170,1.11170,True,83
2019-10-23T16:45:00.000000000Z,1.11216,1.11228,1.11195,1.11212,1.11204,1.11216,1.11184,1.11199,True,71
2019-10-23T17:00:00.000000000Z,1.11218,1.11246,1.11210,1.11218,1.11206,1.11234,1.11197,1.11206,True,132
2019-10-23T17:15:00.000000000Z,1.11220,1.11234,1.11211,1.11220,1.11207,1.11223,1.11199,1.11208,True,55
2019-10-23T17:30:00.000000000Z,1.11223,1.11228,1.11195,1.11222,1.11211,1.11215,1.11184,1.11210,True,53
2019-10-23T17:45:00.000000000Z,1.11242,1.11249,1.11223,1.11225,1.11232,1.11238,1.11211,1.11213,True,66
2019-10-23T18:00:00.000000000Z,1.11264,1.11276,1.11233,1.11240,1.11252,1.11265,1.11220,1.11229,True,83
2019-10-23T18:15:00.000000000Z,1.11287,1.11290,1.11262,1.11265,1.11272,1.11277,1.11250,1.11255,True,76
2019-10-23T18:30:00.000000000Z,1.11278,1.11289,1.11275,1.11288,1.11266,1.11278,1.11261,1.11276,True,50
2019-10-23T18:45:00.000000000Z,1.11290,1.11296,1.11254,1.11275,1.11278,1.11283,1.11242,1.11264,True,88
2019-10-23T19:00:00.000000000Z,1.11385,1.11398,1.11282,1.11288,1.11371,1.11385,1.11270,1.11275,True,176
2019-10-23T19:15:00.000000000Z,1.11355,1.11381,1.11333,1.11381,1.11342,1.11370,1.11321,1.11370,True,64
2019-10-23T19:30:00.000000000Z,1.11341,1.11415,1.11341,1.11351,1.11330,1.11393,1.11330,1.11340,True,119
2019-10-23T19:45:00.000000000Z,1.11337,1.11354,1.11329,1.11343,1.11325,1.11340,1.11319,1.11332,True,46
2019-10-23T20:00:00.000000000Z,1.11321,1.11341,1.11321,1.11340,1.11308,1.11330,1.11308,1.11328,True,33
2019-10-23T20:15:00.000000000Z,1.11312,1.11318,1.11306,1.11318,1.11300,1.11306,1.11293,1.11306,True,19
2019-10-23T20:30:00.000000000Z,1.11314,1.11325,1.11307,1.11310,1.11302,1.11313,1.11294,1.11296,True,29
2019-10-23T20:45:00.000000000Z,1.11359,1.11359,1.11307,1.11312,1.11259,1.11304,1.11259,1.11300,True,27
2019-10-23T21:00:00.000000000Z,1.11324,1.11351,1.11304,1.11327,1.11292,1.11300,1.11254,1.11300,True,71
2019-10-23T21:15:00.000000000Z,1.11340,1.11355,1.11321,1.11326,1.11317,1.11317,1.11292,1.11295,True,15
2019-10-23T21:30:00.000000000Z,1.11330,1.11338,1.11330,1.11338,1.11308,1.11314,1.11308,1.11313,True,12
2019-10-23T21:45:00.000000000Z,1.11331,1.11336,1.11329,1.11332,1.11313,1.11313,1.11307,1.11310,True,20
2019-10-23T22:00:00.000000000Z,1.11332,1.11340,1.11321,1.11328,1.11315,1.11322,1.11291,1.11312,True,49
2019-10-23T22:15:00.000000000Z,1.11320,1.11331,1.11318,1.11330,1.11305,1.11316,1.11303,1.11313,True,16
2019-10-23T22:30:00.000000000Z,1.11319,1.11319,1.11312,1.11318,1.11307,1.11307,1.11299,1.11303,True,10
2019-10-23T22:45:00.000000000Z,1.11330,1.11339,1.11322,1.11322,1.11316,1.11324,1.11308,1.11308,True,19
2019-10-23T23:00:00.000000000Z,1.11328,1.11338,1.11323,1.11332,1.11314,1.11323,1.11310,1.11318,True,23
2019-10-23T23:15:00.000000000Z,1.11326,1.11330,1.11320,1.11325,1.11313,1.11317,1.11307,1.11313,True,17
2019-10-23T23:30:00.000000000Z,1.11333,1.11341,1.11328,1.11328,1.11320,1.11328,1.11312,1.11315,True,21
2019-10-23T23:45:00.000000000Z,1.11328,1.11334,1.11324,1.11331,1.11315,1.11322,1.11311,1.11317,True,21
2019-10-24T00:00:00.000000000Z,1.11314,1.11328,1.11303,1.11326,1.11302,1.11316,1.11289,1.11313,True,46
2019-10-24T00:15:00.000000000Z,1.11314,1.11318,1.11300,1.11317,1.11302,1.11307,1.11287,1.11304,True,22
2019-10-24T00:30:00.000000000Z,1.11327,1.11327,1.11312,1.11312,1.11312,1.11312,1.11297,1.11299,True,16
2019-10-24T00:45:00.000000000Z,1.11324,1.11332,1.11309,1.11329,1.11312,1.11319,1.11297,1.11316,True,47
2019-10-24T01:00:00.000000000Z,1.11378,1.11378,1.11323,1.11323,1.11364,1.11364,1.11309,1.11309,True,75
2019-10-24T01:15:00.000000000Z,1.11353,1.11376,1.11352,1.11376,1.11341,1.11362,1.11339,1.11361,True,64
2019-10-24T01:30:00.000000000Z,1.11375,1.11375,1.11351,1.11356,1.11362,1.11362,1.11338,1.11342,True,41
2019-10-24T01:45:00.000000000Z,1.11393,1.11393,1.11372,1.11377,1.11380,1.11380,1.11359,1.11365,True,32
2019-10-24T02:00:00.000000000Z,1.11403,1.11426,1.11391,1.11391,1.11390,1.11413,1.11378,1.11378,True,79
2019-10-24T02:15:00.000000000Z,1.11419,1.11425,1.11395,1.11400,1.11406,1.11412,1.11382,1.11388,True,76
2019-10-24T02:30:00.000000000Z,1.11387,1.11417,1.11387,1.11417,1.11375,1.11403,1.11374,1.11403,True,53
2019-10-24T02:45:00.000000000Z,1.11381,1.11392,1.11377,1.11389,1.11370,1.11379,1.11364,1.11377,True,18
2019-10-24T03:00:00.000000000Z,1.11359,1.11387,1.11359,1.11384,1.11347,1.11373,1.11347,1.11371,True,27
2019-10-24T03:15:00.000000000Z,1.11369,1.11369,1.11361,1.11361,1.11355,1.11356,1.11348,1.11349,True,22
2019-10-24T03:30:00.000000000Z,1.11371,1.11373,1.11364,1.11366,1.11359,1.11360,1.11350,1.11354,True,19
2019-10-24T03:45:00.000000000Z,1.11368,1.11374,1.11363,1.11369,1.11354,1.11361,1.11350,1.11356,True,17
2019-10-24T04:00:00.000000000Z,1.11365,1.11367,1.11356,1.11365,1.11353,1.11355,1.11341,1.11352,True,35
2019-10-24T04:15:00.000000000Z,1.11376,1.11380,1.11368,1.11368,1.11363,1.11368,1.11355,1.11355,True,18
2019-10-24T04:30:00.000000000Z,1.11371,1.11385,1.11369,1.11378,1.11359,1.11371,1.11356,1.11365,True,25
2019-10-24T04:45:00.000000000Z,1.11352,1.11374,1.11351,1.11374,1.11338,1.11361,1.11338,1.11361,True,16
2019-10-24T05:00:00.000000000Z,1.11355,1.11361,1.11344,1.11350,1.11341,1.11348,1.11332,1.11336,True,43
2019-10-24T05:15:00.000000000Z,1.11363,1.11363,1.11346,1.11352,1.11349,1.11349,1.11334,1.11339,True,27
2019-10-24T05:30:00.000000000Z,1.11347,1.11365,1.11347,1.11365,1.11333,1.11352,1.11333,1.11352,True,13
2019-10-24T05:45:00.000000000Z,1.11335,1.11361,1.11322,1.11349,1.11322,1.11349,1.11310,1.11336,True,60
2019-10-24T06:00:00.000000000Z,1.11338,1.11347,1.11319,1.11339,1.11326,1.11336,1.11307,1.11323,True,174
2019-10-24T06:15:00.000000000Z,1.11345,1.11360,1.11327,1.11335,1.11334,1.11348,1.11316,1.11323,True,127
2019-10-24T06:30:00.000000000Z,1.11346,1.11369,1.11331,1.11348,1.11333,1.11357,1.11319,1.11336,True,129
2019-10-24T06:45:00.000000000Z,1.11358,1.11364,1.11311,1.11348,1.11345,1.11352,1.11299,1.11336,True,222
2019-10-24T07:00:00.000000000Z,1.11415,1.11421,1.11350,1.11356,1.11394,1.11402,1.11337,1.11343,True,469
2019-10-24T07:15:00.000000000Z,1.11619,1.11635,1.11418,1.11418,1.11595,1.11621,1.11392,1.11395,True,1054
2019-10-24T07:30:00.000000000Z,1.11414,1.11618,1.11398,1.11618,1.11404,1.11592,1.11388,1.11592,True,913
2019-10-24T07:45:00.000000000Z,1.11483,1.11494,1.11403,1.11413,1.11463,1.11478,1.11391,1.11401,True,246
2019-10-24T08:00:00.000000000Z,1.11322,1.11485,1.11284,1.11483,1.11311,1.11468,1.11274,1.11468,True,799
2019-10-24T08:15:00.000000000Z,1.11275,1.11332,1.11248,1.11320,1.11264,1.11319,1.11236,1.11309,True,310
2019-10-24T08:30:00.000000000Z,1.11280,1.11309,1.11257,1.11273,1.11268,1.11298,1.11245,1.11261,True,180
2019-10-24T08:45:00.000000000Z,1.11327,1.11329,1.11255,1.11283,1.11315,1.11318,1.11245,1.11271,True,218
2019-10-24T09:00:00.000000000Z,1.11308,1.11359,1.11308,1.11330,1.11295,1.11347,1.11295,1.11318,True,131
2019-10-24T09:15:00.000000000Z,1.11286,1.11320,1.11286,1.11310,1.11275,1.11308,1.11275,1.11298,True,118
2019-10-24T09:30:00.000000000Z,1.11261,1.11294,1.11261,1.11284,1.11249,1.11282,1.11249,1.11272,True,121
2019-10-24T09:45:00.000000000Z,1.11320,1.11321,1.11262,1.11264,1.11306,1.11310,1.11251,1.11251,True,179
2019-10-24T10:00:00.000000000Z,1.11315,1.11318,1.11295,1.11316,1.11303,1.11307,1.11282,1.11304,True,106
2019-10-24T10:15:00.000000000Z,1.11288,1.11318,1.11274,1.11318,1.11276,1.11306,1.11262,1.11305,True,111
2019-10-24T10:30:00.000000000Z,1.11262,1.11299,1.11257,1.11286,1.11252,1.11287,1.11246,1.11273,True,75
2019-10-24T10:45:00.000000000Z,1.11291,1.11291,1.11228,1.11260,1.11279,1.11279,1.11215,1.11249,True,132
2019-10-24T11:00:00.000000000Z,1.11285,1.11307,1.11268,1.11293,1.11272,1.11294,1.11255,1.11281,True,205
2019-10-24T11:15:00.000000000Z,1.11296,1.11307,1.11279,1.11281,1.11285,1.11293,1.11267,1.11270,True,112
2019-10-24T11:30:00.000000000Z,1.11298,1.11299,1.11254,1.11298,1.11271,1.11287,1.11242,1.11287,True,106
2019-10-24T11:45:00.000000000Z,1.11216,1.11310,1.11208,1.11304,1.11203,1.11278,1.11195,1.11270,True,291
2019-10-24T12:00:00.000000000Z,1.11284,1.11293,1.11212,1.11217,1.11273,1.11278,1.11200,1.11206,True,158
2019-10-24T12:15:00.000000000Z,1.11313,1.11335,1.11273,1.11282,1.11287,1.11322,1.11261,1.11271,True,169
2019-10-24T12:30:00.000000000Z,1.11337,1.11388,1.11264,1.11316,1.11325,1.11376,1.11252,1.11288,True,549
2019-10-24T12:45:00.000000000Z,1.11502,1.11542,1.11335,1.11335,1.11488,1.11531,1.11322,1.11322,True,772
2019-10-24T13:00:00.000000000Z,1.11446,1.11522,1.11374,1.11503,1.11433,1.11510,1.11352,1.11491,True,655
2019-10-24T13:15:00.000000000Z,1.11339,1.11460,1.11339,1.11448,1.11327,1.11447,1.11327,1.11436,True,406
2019-10-24T13:30:00.000000000Z,1.11320,1.11337,1.11270,1.11337,1.11303,1.11325,1.11256,1.11324,True,430
2019-10-24T13:45:00.000000000Z,1.11172,1.11321,1.11121,1.11321,1.11158,1.11298,1.11108,1.11298,True,826
2019-10-24T14:00:00.000000000Z,1.11148,1.11175,1.11115,1.11175,1.11137,1.11159,1.11103,1.11159,True,539
2019-10-24T14:15:00.000000000Z,1.11150,1.11159,1.11085,1.11151,1.11137,1.11147,1.11072,1.11139,True,428
2019-10-24T14:30:00.000000000Z,1.11081,1.11179,1.11077,1.11147,1.11069,1.11167,1.11066,1.11135,True,325
2019-10-24T14:45:00.000000000Z,1.11063,1.11101,1.11027,1.11084,1.11050,1.11089,1.11015,1.11071,True,280
2019-10-24T15:00:00.000000000Z,1.10978,1.11064,1.10963,1.11060,1.10965,1.11052,1.10951,1.11047,True,436
2019-10-24T15:15:00.000000000Z,1.10964,1.10997,1.10936,1.10980,1.10951,1.10984,1.10926,1.10968,True,289
2019-10-24T15:30:00.000000000Z,1.10960,1.10988,1.10954,1.10966,1.10948,1.10976,1.10943,1.10953,True,252
2019-10-24T15:45:00.000000000Z,1.10981,1.10993,1.10941,1.10962,1.10970,1.10980,1.10930,1.10951,True,228
2019-10-24T16:00:00.000000000Z,1.11013,1.11020,1.10943,1.10984,1.11002,1.11007,1.10926,1.10972,True,352
2019-10-24T16:15:00.000000000Z,1.11042,1.11047,1.10989,1.11011,1.11031,1.11035,1.10977,1.10999,True,218
2019-10-24T16:30:00.000000000Z,1.11057,1.11072,1.11031,1.11045,1.11045,1.11060,1.11016,1.11033,True,188
2019-10-24T16:45:00.000000000Z,1.11073,1.11094,1.11056,1.11059,1.11062,1.11080,1.11045,1.11048,True,120
2019-10-24T17:00:00.000000000Z,1.11107,1.11112,1.11072,1.11077,1.11096,1.11100,1.11060,1.11064,True,102
2019-10-24T17:15:00.000000000Z,1.11079,1.11115,1.11075,1.11105,1.11068,1.11103,1.11063,1.11094,True,81
2019-10-24T17:30:00.000000000Z,1.11078,1.11097,1.11063,1.11083,1.11064,1.11084,1.11051,1.11069,True,89
2019-10-24T17:45:00.000000000Z,1.11070,1.11085,1.11053,1.11074,1.11057,1.11073,1.11041,1.11064,True,64
2019-10-24T18:00:00.000000000Z,1.11067,1.11078,1.11053,1.11072,1.11055,1.11066,1.11041,1.11060,True,81
2019-10-24T18:15:00.000000000Z,1.11051,1.11071,1.11049,1.11064,1.11038,1.11060,1.11036,1.11052,True,68
2019-10-24T18:30:00.000000000Z,1.11069,1.11076,1.11046,1.11048,1.11057,1.11064,1.11033,1.11036,True,77
2019-10-24T18:45:00.000000000Z,1.11091,1.11099,1.11069,1.11071,1.11080,1.11087,1.11057,1.11059,True,89
2019-10-24T19:00:00.000000000Z,1.11091,1.11098,1.11081,1.11094,1.11077,1.11086,1.11069,1.11081,True,69
2019-10-24T19:15:00.000000000Z,1.11080,1.11093,1.11077,1.11088,1.11068,1.11080,1.11066,1.11076,True,41
2019-10-24T19:30:00.000000000Z,1.11070,1.11085,1.11057,1.11082,1.11058,1.11073,1.11045,1.11071,True,48
2019-10-24T19:45:00.000000000Z,1.11007,1.11068,1.11004,1.11068,1.10994,1.11056,1.10992,1.11056,True,82
2019-10-24T20:00:00.000000000Z,1.11041,1.11043,1.11002,1.11009,1.11029,1.11031,1.10989,1.10997,True,80
2019-10-24T20:15:00.000000000Z,1.11043,1.11050,1.11035,1.11045,1.11031,1.11033,1.11022,1.11030,True,25
2019-10-24T20:30:00.000000000Z,1.11031,1.11041,1.11017,1.11041,1.11018,1.11029,1.11004,1.11029,True,31
2019-10-24T20:45:00.000000000Z,1.11053,1.11057,1.11030,1.11033,1.11038,1.11044,1.11018,1.11020,True,33
2019-10-24T21:00:00.000000000Z,1.11060,1.11086,1.11056,1.11086,1.11027,1.11036,1.11009,1.11017,True,16
2019-10-24T21:15:00.000000000Z,1.11069,1.11098,1.11056,1.11056,1.11037,1.11056,1.11026,1.11036,True,37
2019-10-24T21:30:00.000000000Z,1.11076,1.11086,1.11059,1.11072,1.11047,1.11047,1.11008,1.11039,True,29
2019-10-24T21:45:00.000000000Z,1.11062,1.11088,1.11062,1.11073,1.11037,1.11055,1.11035,1.11042,True,15
2019-10-24T22:00:00.000000000Z,1.11052,1.11066,1.11052,1.11058,1.11034,1.11044,1.11034,1.11036,True,15
2019-10-24T22:15:00.000000000Z,1.11047,1.11056,1.11046,1.11054,1.11028,1.11040,1.11028,1.11036,True,14
2019-10-24T22:30:00.000000000Z,1.11057,1.11060,1.11049,1.11049,1.11039,1.11042,1.11031,1.11031,True,18
2019-10-24T22:45:00.000000000Z,1.11046,1.11057,1.11046,1.11054,1.11028,1.11041,1.11028,1.11037,True,13
2019-10-24T23:00:00.000000000Z,1.11046,1.11076,1.11036,1.11045,1.11021,1.11025,1.10976,1.11025,True,11
2019-10-24T23:15:00.000000000Z,1.11046,1.11050,1.11043,1.11047,1.11030,1.11030,1.11017,1.11025,True,14
2019-10-24T23:30:00.000000000Z,1.11045,1.11050,1.11045,1.11047,1.11027,1.11036,1.11017,1.11034,True,15
2019-10-24T23:45:00.000000000Z,1.11044,1.11057,1.11042,1.11057,1.11030,1.11033,1.11015,1.11020,True,13
2019-10-25T00:00:00.000000000Z,1.11038,1.11049,1.11036,1.11048,1.11026,1.11035,1.11023,1.11032,True,12
2019-10-25T00:15:00.000000000Z,1.11045,1.11049,1.11036,1.11036,1.11030,1.11036,1.11022,1.11022,True,8
2019-10-25T00:30:00.000000000Z,1.11039,1.11046,1.11028,1.11046,1.11025,1.11033,1.11016,1.11033,True,40
2019-10-25T00:45:00.000000000Z,1.11022,1.11037,1.11019,1.11036,1.11008,1.11025,1.11005,1.11022,True,61
2019-10-25T01:00:00.000000000Z,1.11032,1.11033,1.11024,1.11024,1.11018,1.11021,1.11010,1.11010,True,26
2019-10-25T01:15:00.000000000Z,1.11039,1.11042,1.11029,1.11029,1.11027,1.11029,1.11016,1.11016,True,25
2019-10-25T01:30:00.000000000Z,1.11055,1.11061,1.11034,1.11038,1.11043,1.11048,1.11022,1.11024,True,29
2019-10-25T01:45:00.000000000Z,1.11029,1.11054,1.11029,1.11053,1.11018,1.11043,1.11018,1.11040,True,27
2019-10-25T02:00:00.000000000Z,1.11038,1.11038,1.11013,1.11027,1.11024,1.11024,1.11001,1.11014,True,33
2019-10-25T02:15:00.000000000Z,1.11040,1.11040,1.11027,1.11035,1.11025,1.11025,1.11015,1.11022,True,17
2019-10-25T02:30:00.000000000Z,1.11051,1.11051,1.11035,1.11040,1.11039,1.11039,1.11024,1.11029,True,23
2019-10-25T02:45:00.000000000Z,1.11045,1.11049,1.11036,1.11049,1.11032,1.11037,1.11024,1.11037,True,31
2019-10-25T03:00:00.000000000Z,1.11042,1.11042,1.11035,1.11042,1.11029,1.11030,1.11022,1.11029,True,17
2019-10-25T03:15:00.000000000Z,1.11037,1.11040,1.11032,1.11040,1.11023,1.11027,1.11019,1.11026,True,20
2019-10-25T03:30:00.000000000Z,1.11022,1.11039,1.11019,1.11039,1.11008,1.11027,1.11006,1.11026,True,22
2019-10-25T03:45:00.000000000Z,1.11032,1.11040,1.11019,1.11019,1.11020,1.11027,1.11006,1.11006,True,17
2019-10-25T04:00:00.000000000Z,1.11033,1.11035,1.11026,1.11035,1.11020,1.11023,1.11014,1.11023,True,18
2019-10-25T04:15:00.000000000Z,1.11028,1.11035,1.11027,1.11035,1.11015,1.11023,1.11015,1.11023,True,8
2019-10-25T04:30:00.000000000Z,1.11031,1.11038,1.11028,1.11030,1.11018,1.11025,1.11016,1.11017,True,19
2019-10-25T04:45:00.000000000Z,1.11029,1.11033,1.11026,1.11033,1.11016,1.11020,1.11013,1.11020,True,13
2019-10-25T05:00:00.000000000Z,1.11034,1.11038,1.11019,1.11031,1.11021,1.11025,1.11007,1.11019,True,45
2019-10-25T05:15:00.000000000Z,1.11042,1.11045,1.11036,1.11036,1.11029,1.11032,1.11024,1.11024,True,11
2019-10-25T05:30:00.000000000Z,1.11063,1.11065,1.11039,1.11039,1.11051,1.11051,1.11026,1.11026,True,23
2019-10-25T05:45:00.000000000Z,1.11100,1.11102,1.11065,1.11067,1.11085,1.11087,1.11051,1.11051,True,41
2019-10-25T06:00:00.000000000Z,1.11065,1.11100,1.11060,1.11100,1.11054,1.11086,1.11048,1.11085,True,107
2019-10-25T06:15:00.000000000Z,1.11084,1.11090,1.11058,1.11063,1.11073,1.11078,1.11047,1.11052,True,80
2019-10-25T06:30:00.000000000Z,1.11074,1.11104,1.11066,1.11087,1.11061,1.11091,1.11054,1.11075,True,133
2019-10-25T06:45:00.000000000Z,1.11103,1.11103,1.11060,1.11071,1.11091,1.11091,1.11048,1.11059,True,104
2019-10-25T07:00:00.000000000Z,1.11072,1.11131,1.11072,1.11103,1.11059,1.11119,1.11059,1.11086,True,343
2019-10-25T07:15:00.000000000Z,1.11080,1.11098,1.11054,1.11074,1.11068,1.11086,1.11043,1.11062,True,194
2019-10-25T07:30:00.000000000Z,1.11125,1.11136,1.11068,1.11078,1.11114,1.11124,1.11055,1.11065,True,171
2019-10-25T07:45:00.000000000Z,1.11145,1.11157,1.11121,1.11128,1.11127,1.11145,1.11109,1.11115,True,157
2019-10-25T08:00:00.000000000Z,1.11202,1.11217,1.11133,1.11144,1.11189,1.11204,1.11114,1.11123,True,291
2019-10-25T08:15:00.000000000Z,1.11196,1.11205,1.11176,1.11199,1.11185,1.11192,1.11164,1.11187,True,129
2019-10-25T08:30:00.000000000Z,1.11204,1.11217,1.11189,1.11195,1.11193,1.11206,1.11177,1.11182,True,103
2019-10-25T08:45:00.000000000Z,1.11214,1.11232,1.11204,1.11208,1.11203,1.11220,1.11192,1.11194,True,135
2019-10-25T09:00:00.000000000Z,1.11221,1.11231,1.11187,1.11212,1.11210,1.11219,1.11175,1.11200,True,109
2019-10-25T09:15:00.000000000Z,1.11201,1.11236,1.11186,1.11220,1.11188,1.11225,1.11174,1.11207,True,108
2019-10-25T09:30:00.000000000Z,1.11179,1.11201,1.11175,1.11198,1.11167,1.11189,1.11163,1.11186,True,102
2019-10-25T09:45:00.000000000Z,1.11159,1.11182,1.11140,1.11182,1.11147,1.11170,1.11127,1.11169,True,132
2019-10-25T10:00:00.000000000Z,1.11165,1.11200,1.11155,1.11163,1.11154,1.11188,1.11144,1.11148,True,124
2019-10-25T10:15:00.000000000Z,1.11184,1.11186,1.11137,1.11163,1.11171,1.11173,1.11125,1.11151,True,98
2019-10-25T10:30:00.000000000Z,1.11158,1.11192,1.11148,1.11187,1.11146,1.11179,1.11136,1.11174,True,73
2019-10-25T10:45:00.000000000Z,1.11147,1.11168,1.11134,1.11160,1.11134,1.11157,1.11122,1.11149,True,97
2019-10-25T11:00:00.000000000Z,1.11124,1.11152,1.11119,1.11144,1.11113,1.11140,1.11106,1.11133,True,118
2019-10-25T11:15:00.000000000Z,1.11107,1.11124,1.11084,1.11122,1.11093,1.11113,1.11071,1.11110,True,158
2019-10-25T11:30:00.000000000Z,1.11093,1.11118,1.11085,1.11109,1.11081,1.11106,1.11073,1.11096,True,115
2019-10-25T11:45:00.000000000Z,1.11068,1.11118,1.11068,1.11091,1.11054,1.11106,1.11054,1.11078,True,139
2019-10-25T12:00:00.000000000Z,1.11074,1.11101,1.11067,1.11070,1.11063,1.11089,1.11055,1.11057,True,116
2019-10-25T12:15:00.000000000Z,1.11056,1.11080,1.11046,1.11077,1.11045,1.11068,1.11031,1.11065,True,118
2019-10-25T12:30:00.000000000Z,1.10999,1.11056,1.10965,1.11054,1.10987,1.11045,1.10953,1.11042,True,231
2019-10-25T12:45:00.000000000Z,1.11005,1.11009,1.10977,1.11001,1.10993,1.10996,1.10967,1.10989,True,141
2019-10-25T13:00:00.000000000Z,1.11048,1.11054,1.10978,1.11003,1.11036,1.11039,1.10967,1.10990,True,126
2019-10-25T13:15:00.000000000Z,1.10994,1.11057,1.10994,1.11045,1.10981,1.11046,1.10981,1.11034,True,140
2019-10-25T13:30:00.000000000Z,1.10943,1.11017,1.10935,1.10996,1.10930,1.11005,1.10919,1.10984,True,252
2019-10-25T13:45:00.000000000Z,1.10945,1.10946,1.10880,1.10944,1.10932,1.10933,1.10868,1.10933,True,335
2019-10-25T14:00:00.000000000Z,1.10907,1.10964,1.10905,1.10948,1.10897,1.10951,1.10893,1.10934,True,223
2019-10-25T14:15:00.000000000Z,1.10903,1.10924,1.10878,1.10911,1.10892,1.10911,1.10866,1.10899,True,169
2019-10-25T14:30:00.000000000Z,1.10892,1.10928,1.10879,1.10905,1.10879,1.10915,1.10867,1.10894,True,204
2019-10-25T14:45:00.000000000Z,1.10918,1.10927,1.10877,1.10894,1.10906,1.10915,1.10864,1.10881,True,213
2019-10-25T15:00:00.000000000Z,1.10881,1.10925,1.10870,1.10916,1.10869,1.10913,1.10858,1.10903,True,248
2019-10-25T15:15:00.000000000Z,1.10900,1.10900,1.10828,1.10879,1.10888,1.10889,1.10816,1.10867,True,240
2019-10-25T15:30:00.000000000Z,1.10851,1.10925,1.10848,1.10902,1.10839,1.10914,1.10837,1.10891,True,241
2019-10-25T15:45:00.000000000Z,1.10817,1.10861,1.10809,1.10848,1.10804,1.10849,1.10797,1.10836,True,220
2019-10-25T16:00:00.000000000Z,1.10793,1.10823,1.10775,1.10815,1.10781,1.10811,1.10760,1.10802,True,194
2019-10-25T16:15:00.000000000Z,1.10786,1.10808,1.10779,1.10796,1.10773,1.10795,1.10767,1.10783,True,157
2019-10-25T16:30:00.000000000Z,1.10757,1.10785,1.10753,1.10783,1.10745,1.10773,1.10740,1.10771,True,108
2019-10-25T16:45:00.000000000Z,1.10743,1.10770,1.10740,1.10755,1.10731,1.10755,1.10728,1.10743,True,96
2019-10-25T17:00:00.000000000Z,1.10779,1.10783,1.10735,1.10740,1.10767,1.10771,1.10724,1.10730,True,84
2019-10-25T17:15:00.000000000Z,1.10776,1.10788,1.10760,1.10777,1.10765,1.10775,1.10750,1.10764,True,76
2019-10-25T17:30:00.000000000Z,1.10803,1.10804,1.10765,1.10779,1.10792,1.10792,1.10752,1.10767,True,77
2019-10-25T17:45:00.000000000Z,1.10777,1.10802,1.10775,1.10802,1.10765,1.10789,1.10762,1.10788,True,45
2019-10-25T18:00:00.000000000Z,1.10792,1.10798,1.10767,1.10775,1.10779,1.10786,1.10755,1.10763,True,68
2019-10-25T18:15:00.000000000Z,1.10809,1.10818,1.10794,1.10794,1.10797,1.10807,1.10783,1.10783,True,48
2019-10-25T18:30:00.000000000Z,1.10797,1.10817,1.10797,1.10811,1.10785,1.10806,1.10784,1.10799,True,45
2019-10-25T18:45:00.000000000Z,1.10807,1.10825,1.10772,1.10794,1.10794,1.10813,1.10761,1.10783,True,85
2019-10-25T19:00:00.000000000Z,1.10797,1.10832,1.10789,1.10804,1.10786,1.10820,1.10777,1.10792,True,77
2019-10-25T19:15:00.000000000Z,1.10801,1.10807,1.10792,1.10801,1.10790,1.10795,1.10780,1.10787,True,41
2019-10-25T19:30:00.000000000Z,1.10802,1.10809,1.10789,1.10804,1.10789,1.10796,1.10777,1.10792,True,52
2019-10-25T19:45:00.000000000Z,1.10809,1.10821,1.10799,1.10804,1.10797,1.10807,1.10786,1.10792,True,51
2019-10-25T20:00:00.000000000Z,1.10802,1.10819,1.10795,1.10807,1.10789,1.10806,1.10782,1.10794,True,43
2019-10-25T20:15:00.000000000Z,1.10805,1.10810,1.10794,1.10800,1.10791,1.10795,1.10780,1.10787,True,36
2019-10-25T20:30:00.000000000Z,1.10782,1.10802,1.10782,1.10802,1.10768,1.10789,1.10768,1.10789,True,23
2019-10-25T20:45:00.000000000Z,1.10832,1.10832,1.10786,1.10786,1.10758,1.10793,1.10758,1.10770,True,56
2019-10-27T21:00:00.000000000Z,1.10811,1.10860,1.10788,1.10817,1.10767,1.10795,1.10744,1.10790,True,41
2019-10-27T21:15:00.000000000Z,1.10819,1.10826,1.10811,1.10817,1.10783,1.10795,1.10758,1.10768,True,34
